sensor_id,timestamp,temperature,fault_type,sequence_id
DHT22-1,2025-03-03T23:37:56,69.51,normal,4253
DHT22-1,2025-03-03T23:37:58,70.73,drift,4253
DHT22-1,2025-03-03T23:38:00,63.28,normal,4254
DHT22-1,2025-03-03T23:38:02,52.53,normal,4254
DHT22-1,2025-03-03T23:38:04,52.96,normal,4254
DHT22-1,2025-03-03T23:38:06,53.72,normal,4254
DHT22-1,2025-03-03T23:38:08,74.13,normal,4254
DHT22-1,2025-03-03T23:38:10,49.69,normal,4254
DHT22-1,2025-03-03T23:38:12,51.55,drift,4254
DHT22-1,2025-03-03T23:38:14,47.01,normal,4254
DHT22-1,2025-03-03T23:38:16,50.09,normal,4254
DHT22-1,2025-03-03T23:38:18,64.6,normal,4254
DHT22-1,2025-03-03T23:38:20,47.87,normal,4255
DHT22-1,2025-03-03T23:38:22,77.8,normal,4255
DHT22-1,2025-03-03T23:38:24,49.73,normal,4255
DHT22-1,2025-03-03T23:38:26,51.47,drift,4255
DHT22-1,2025-03-03T23:38:28,63.72,normal,4255
DHT22-1,2025-03-03T23:38:30,70.98,normal,4255
DHT22-1,2025-03-03T23:38:32,58.0,normal,4255
DHT22-1,2025-03-03T23:38:34,64.81,normal,4255
DHT22-1,2025-03-03T23:38:36,57.83,normal,4255
DHT22-1,2025-03-03T23:38:38,71.71,normal,4255
DHT22-1,2025-03-03T23:38:40,70.68,noise,4256
DHT22-1,2025-03-03T23:38:42,56.34,normal,4256
DHT22-1,2025-03-03T23:38:44,67.35,normal,4256
DHT22-1,2025-03-03T23:38:46,65.77,normal,4256
DHT22-1,2025-03-03T23:38:48,59.32,normal,4256
DHT22-1,2025-03-03T23:38:50,68.34,normal,4256
DHT22-1,2025-03-03T23:38:52,68.98,normal,4256
DHT22-1,2025-03-03T23:38:54,70.97,drift,4256
DHT22-1,2025-03-03T23:38:56,54.34,normal,4256
DHT22-1,2025-03-03T23:38:58,78.28,normal,4256
DHT22-1,2025-03-03T23:39:00,76.37,normal,4257
DHT22-1,2025-03-03T23:39:02,55.7,normal,4257
DHT22-1,2025-03-03T23:39:04,60.51,normal,4257
DHT22-1,2025-03-03T23:39:06,69.69,normal,4257
DHT22-1,2025-03-03T23:39:08,184.78,out_of_range,4257
DHT22-1,2025-03-03T23:39:10,52.24,normal,4257
DHT22-1,2025-03-03T23:39:12,77.14,normal,4257
DHT22-1,2025-03-03T23:39:14,73.92,normal,4257
DHT22-1,2025-03-03T23:39:16,66.37,normal,4257
DHT22-1,2025-03-03T23:39:18,67.33,normal,4257
DHT22-1,2025-03-03T23:39:20,63.87,normal,4258
DHT22-1,2025-03-03T23:39:22,73.87,calibration,4258
DHT22-1,2025-03-03T23:39:24,58.74,normal,4258
DHT22-1,2025-03-03T23:39:26,64.59,normal,4258
DHT22-1,2025-03-03T23:39:28,61.87,normal,4258
DHT22-1,2025-03-03T23:39:30,69.74,normal,4258
DHT22-1,2025-03-03T23:39:32,66.18,normal,4258
DHT22-1,2025-03-03T23:39:34,50.99,normal,4258
DHT22-1,2025-03-03T23:39:36,50.99,intermittent,4258
DHT22-1,2025-03-03T23:39:38,71.82,normal,4258
DHT22-1,2025-03-03T23:39:40,78.81,normal,4259
DHT22-1,2025-03-03T23:39:42,59.51,normal,4259
DHT22-1,2025-03-03T23:39:44,68.12,normal,4259
DHT22-1,2025-03-03T23:39:46,67.79,normal,4259
DHT22-1,2025-03-03T23:39:48,48.34,normal,4259
DHT22-1,2025-03-03T23:39:50,48.03,noise,4259
DHT22-1,2025-03-03T23:39:52,68.29,normal,4259
DHT22-1,2025-03-03T23:39:54,71.28,normal,4259
DHT22-1,2025-03-03T23:39:56,49.85,normal,4259
DHT22-1,2025-03-03T23:39:58,69.03,normal,4259
DHT22-1,2025-03-03T23:40:00,53.96,normal,4260
DHT22-1,2025-03-03T23:40:02,53.33,normal,4260
DHT22-1,2025-03-03T23:40:04,55.32,drift,4260
DHT22-1,2025-03-03T23:40:06,76.09,normal,4260
DHT22-1,2025-03-03T23:40:08,74.11,normal,4260
DHT22-1,2025-03-03T23:40:10,79.78,normal,4260
DHT22-1,2025-03-03T23:40:12,50.75,normal,4260
DHT22-1,2025-03-03T23:40:14,53.29,normal,4260
DHT22-1,2025-03-03T23:40:16,49.1,normal,4260
DHT22-1,2025-03-03T23:40:18,59.1,calibration,4260
DHT22-1,2025-03-03T23:40:20,49.09,normal,4261
DHT22-1,2025-03-03T23:40:22,52.47,normal,4261
DHT22-1,2025-03-03T23:40:24,71.75,normal,4261
DHT22-1,2025-03-03T23:40:26,54.17,normal,4261
DHT22-1,2025-03-03T23:40:28,68.64,normal,4261
DHT22-1,2025-03-03T23:40:30,46.58,normal,4261
DHT22-1,2025-03-03T23:40:32,47.77,drift,4261
DHT22-1,2025-03-03T23:40:34,60.1,normal,4261
DHT22-1,2025-03-03T23:40:36,49.84,normal,4261
DHT22-1,2025-03-03T23:40:38,67.01,normal,4261
DHT22-1,2025-03-03T23:40:40,64.94,normal,4262
DHT22-1,2025-03-03T23:40:42,49.81,normal,4262
DHT22-1,2025-03-03T23:40:44,52.84,normal,4262
DHT22-1,2025-03-03T23:40:46,52.84,intermittent,4262
DHT22-1,2025-03-03T23:40:48,55.95,normal,4262
DHT22-1,2025-03-03T23:40:50,53.55,normal,4262
DHT22-1,2025-03-03T23:40:52,74.36,normal,4262
DHT22-1,2025-03-03T23:40:54,64.94,normal,4262
DHT22-1,2025-03-03T23:40:56,64.46,normal,4262
DHT22-1,2025-03-03T23:40:58,59.54,normal,4262
DHT22-1,2025-03-03T23:41:00,59.59,noise,4263
DHT22-1,2025-03-03T23:41:02,64.75,normal,4263
DHT22-1,2025-03-03T23:41:04,73.86,normal,4263
DHT22-1,2025-03-03T23:41:06,49.94,normal,4263
DHT22-1,2025-03-03T23:41:08,52.29,normal,4263
DHT22-1,2025-03-03T23:41:10,46.25,normal,4263
DHT22-1,2025-03-03T23:41:12,63.34,normal,4263
DHT22-1,2025-03-03T23:41:14,64.42,drift,4263
DHT22-1,2025-03-03T23:41:16,66.75,normal,4263
DHT22-1,2025-03-03T23:41:18,74.16,normal,4263
DHT22-1,2025-03-03T23:41:20,56.2,normal,4264
DHT22-1,2025-03-03T23:41:22,79.54,normal,4264
DHT22-1,2025-03-03T23:41:24,68.25,normal,4264
DHT22-1,2025-03-03T23:41:26,64.71,normal,4264
DHT22-1,2025-03-03T23:41:28,65.67,noise,4264
DHT22-1,2025-03-03T23:41:30,62.76,normal,4264
DHT22-1,2025-03-03T23:41:32,72.96,normal,4264
DHT22-1,2025-03-03T23:41:34,70.83,normal,4264
DHT22-1,2025-03-03T23:41:36,80.0,normal,4264
DHT22-1,2025-03-03T23:41:38,62.62,normal,4264
DHT22-1,2025-03-03T23:41:40,66.15,normal,4265
DHT22-1,2025-03-03T23:41:42,67.58,drift,4265
DHT22-1,2025-03-03T23:41:44,63.02,normal,4265
DHT22-1,2025-03-03T23:41:46,66.91,normal,4265
DHT22-1,2025-03-03T23:41:48,79.66,normal,4265
DHT22-1,2025-03-03T23:41:50,49.36,normal,4265
DHT22-1,2025-03-03T23:41:52,67.94,normal,4265
DHT22-1,2025-03-03T23:41:54,79.15,normal,4265
DHT22-1,2025-03-03T23:41:56,79.15,intermittent,4265
DHT22-1,2025-03-03T23:41:58,53.56,normal,4265
DHT22-1,2025-03-03T23:42:00,77.98,normal,4266
DHT22-1,2025-03-03T23:42:02,63.76,normal,4266
DHT22-1,2025-03-03T23:42:04,72.44,normal,4266
DHT22-1,2025-03-03T23:42:06,69.04,normal,4266
DHT22-1,2025-03-03T23:42:08,78.58,normal,4266
DHT22-1,2025-03-03T23:42:10,88.58,calibration,4266
DHT22-1,2025-03-03T23:42:12,51.15,normal,4266
DHT22-1,2025-03-03T23:42:14,49.6,normal,4266
DHT22-1,2025-03-03T23:42:16,68.47,normal,4266
DHT22-1,2025-03-03T23:42:18,78.19,normal,4266
DHT22-1,2025-03-03T23:42:20,60.87,normal,4267
DHT22-1,2025-03-03T23:42:22,65.16,normal,4267
DHT22-1,2025-03-03T23:42:24,65.16,stuck_at,4267
DHT22-1,2025-03-03T23:42:26,66.55,normal,4267
DHT22-1,2025-03-03T23:42:28,50.06,normal,4267
DHT22-1,2025-03-03T23:42:30,64.97,normal,4267
DHT22-1,2025-03-03T23:42:32,55.84,normal,4267
DHT22-1,2025-03-03T23:42:34,56.85,normal,4267
DHT22-1,2025-03-03T23:42:36,55.26,normal,4267
DHT22-1,2025-03-03T23:42:38,65.26,calibration,4267
DHT22-1,2025-03-03T23:42:40,57.81,normal,4268
DHT22-1,2025-03-03T23:42:42,57.63,normal,4268
DHT22-1,2025-03-03T23:42:44,73.31,normal,4268
DHT22-1,2025-03-03T23:42:46,76.35,normal,4268
DHT22-1,2025-03-03T23:42:48,48.63,normal,4268
DHT22-1,2025-03-03T23:42:50,79.87,normal,4268
DHT22-1,2025-03-03T23:42:52,79.87,intermittent,4268
DHT22-1,2025-03-03T23:42:54,62.29,normal,4268
DHT22-1,2025-03-03T23:42:56,65.03,normal,4268
DHT22-1,2025-03-03T23:42:58,60.13,normal,4268
DHT22-1,2025-03-03T23:43:00,74.13,normal,4269
DHT22-1,2025-03-03T23:43:02,74.95,normal,4269
DHT22-1,2025-03-03T23:43:04,61.74,normal,4269
DHT22-1,2025-03-03T23:43:06,63.02,drift,4269
DHT22-1,2025-03-03T23:43:08,55.96,normal,4269
DHT22-1,2025-03-03T23:43:10,65.12,normal,4269
DHT22-1,2025-03-03T23:43:12,77.45,normal,4269
DHT22-1,2025-03-03T23:43:14,53.31,normal,4269
DHT22-1,2025-03-03T23:43:16,64.8,normal,4269
DHT22-1,2025-03-03T23:43:18,54.93,normal,4269
DHT22-1,2025-03-03T23:43:20,54.93,intermittent,4270
DHT22-1,2025-03-03T23:43:22,53.93,normal,4270
DHT22-1,2025-03-03T23:43:24,51.14,normal,4270
DHT22-1,2025-03-03T23:43:26,77.53,normal,4270
DHT22-1,2025-03-03T23:43:28,61.51,normal,4270
DHT22-1,2025-03-03T23:43:30,59.87,normal,4270
DHT22-1,2025-03-03T23:43:32,46.08,normal,4270
DHT22-1,2025-03-03T23:43:34,72.23,intermittent,4270
DHT22-1,2025-03-03T23:43:36,65.06,normal,4270
DHT22-1,2025-03-03T23:43:38,76.73,normal,4270
DHT22-1,2025-03-03T23:43:40,64.44,normal,4271
DHT22-1,2025-03-03T23:43:42,72.67,normal,4271
DHT22-1,2025-03-03T23:43:44,59.09,normal,4271
DHT22-1,2025-03-03T23:43:46,73.53,normal,4271
DHT22-1,2025-03-03T23:43:48,73.53,intermittent,4271
DHT22-1,2025-03-03T23:43:50,66.13,normal,4271
DHT22-1,2025-03-03T23:43:52,73.12,normal,4271
DHT22-1,2025-03-03T23:43:54,51.64,normal,4271
DHT22-1,2025-03-03T23:43:56,47.21,normal,4271
DHT22-1,2025-03-03T23:43:58,65.37,normal,4271
DHT22-1,2025-03-03T23:44:00,55.41,normal,4272
DHT22-1,2025-03-03T23:44:02,65.41,calibration,4272
DHT22-1,2025-03-03T23:44:04,47.34,normal,4272
DHT22-1,2025-03-03T23:44:06,70.43,normal,4272
DHT22-1,2025-03-03T23:44:08,54.99,normal,4272
DHT22-1,2025-03-03T23:44:10,45.09,normal,4272
DHT22-1,2025-03-03T23:44:12,65.79,normal,4272
DHT22-1,2025-03-03T23:44:14,79.68,normal,4272
DHT22-1,2025-03-03T23:44:16,79.68,intermittent,4272
DHT22-1,2025-03-03T23:44:18,57.11,normal,4272
DHT22-1,2025-03-03T23:44:20,48.07,normal,4273
DHT22-1,2025-03-03T23:44:22,70.0,normal,4273
DHT22-1,2025-03-03T23:44:24,71.98,normal,4273
DHT22-1,2025-03-03T23:44:26,53.85,normal,4273
DHT22-1,2025-03-03T23:44:28,47.07,normal,4273
DHT22-1,2025-03-03T23:44:30,48.29,drift,4273
DHT22-1,2025-03-03T23:44:32,75.03,normal,4273
DHT22-1,2025-03-03T23:44:34,57.9,normal,4273
DHT22-1,2025-03-03T23:44:36,52.78,normal,4273
DHT22-1,2025-03-03T23:44:38,51.28,normal,4273
DHT22-1,2025-03-03T23:44:40,50.81,normal,4274
DHT22-1,2025-03-03T23:44:42,62.96,normal,4274
DHT22-1,2025-03-03T23:44:44,62.96,stuck_at,4274
DHT22-1,2025-03-03T23:44:46,59.54,normal,4274
DHT22-1,2025-03-03T23:44:48,59.07,normal,4274
DHT22-1,2025-03-03T23:44:50,69.4,normal,4274
DHT22-1,2025-03-03T23:44:52,53.12,normal,4274
DHT22-1,2025-03-03T23:44:54,70.39,normal,4274
DHT22-1,2025-03-03T23:44:56,62.13,normal,4274
DHT22-1,2025-03-03T23:44:58,63.36,drift,4274
DHT22-1,2025-03-03T23:45:00,61.2,normal,4275
DHT22-1,2025-03-03T23:45:02,47.28,normal,4275
DHT22-1,2025-03-03T23:45:04,54.87,normal,4275
DHT22-1,2025-03-03T23:45:06,75.02,normal,4275
DHT22-1,2025-03-03T23:45:08,74.17,normal,4275
DHT22-1,2025-03-03T23:45:10,77.62,normal,4275
DHT22-1,2025-03-03T23:45:12,79.02,drift,4275
DHT22-1,2025-03-03T23:45:14,56.66,normal,4275
DHT22-1,2025-03-03T23:45:16,68.36,normal,4275
DHT22-1,2025-03-03T23:45:18,52.69,normal,4275
DHT22-1,2025-03-03T23:45:20,61.87,normal,4276
DHT22-1,2025-03-03T23:45:22,62.71,normal,4276
DHT22-1,2025-03-03T23:45:24,65.26,normal,4276
DHT22-1,2025-03-03T23:45:26,65.26,intermittent,4276
DHT22-1,2025-03-03T23:45:28,58.7,normal,4276
DHT22-1,2025-03-03T23:45:30,57.73,normal,4276
DHT22-1,2025-03-03T23:45:32,64.71,normal,4276
DHT22-1,2025-03-03T23:45:34,70.84,normal,4276
DHT22-1,2025-03-03T23:45:36,62.44,normal,4276
DHT22-1,2025-03-03T23:45:38,74.64,normal,4276
DHT22-1,2025-03-03T23:45:40,74.64,intermittent,4277
DHT22-1,2025-03-03T23:45:42,50.1,normal,4277
DHT22-1,2025-03-03T23:45:44,48.1,normal,4277
DHT22-1,2025-03-03T23:45:46,46.56,normal,4277
DHT22-1,2025-03-03T23:45:48,79.81,normal,4277
DHT22-1,2025-03-03T23:45:50,66.35,normal,4277
DHT22-1,2025-03-03T23:45:52,45.76,normal,4277
DHT22-1,2025-03-03T23:45:54,55.76,calibration,4277
DHT22-1,2025-03-03T23:45:56,56.78,normal,4277
DHT22-1,2025-03-03T23:45:58,55.4,normal,4277
DHT22-1,2025-03-03T23:46:00,54.63,normal,4278
DHT22-1,2025-03-03T23:46:02,69.59,normal,4278
DHT22-1,2025-03-03T23:46:04,70.21,normal,4278
DHT22-1,2025-03-03T23:46:06,55.17,normal,4278
DHT22-1,2025-03-03T23:46:08,197.39,out_of_range,4278
DHT22-1,2025-03-03T23:46:10,48.76,normal,4278
DHT22-1,2025-03-03T23:46:12,50.32,normal,4278
DHT22-1,2025-03-03T23:46:14,70.05,normal,4278
DHT22-1,2025-03-03T23:46:16,77.62,normal,4278
DHT22-1,2025-03-03T23:46:18,48.02,normal,4278
DHT22-1,2025-03-03T23:46:20,75.21,normal,4279
DHT22-1,2025-03-03T23:46:22,75.21,stuck_at,4279
DHT22-1,2025-03-03T23:46:24,61.74,normal,4279
DHT22-1,2025-03-03T23:46:26,50.32,normal,4279
DHT22-1,2025-03-03T23:46:28,66.43,normal,4279
DHT22-1,2025-03-03T23:46:30,69.75,normal,4279
DHT22-1,2025-03-03T23:46:32,65.97,normal,4279
DHT22-1,2025-03-03T23:46:34,60.29,normal,4279
DHT22-1,2025-03-03T23:46:36,70.29,calibration,4279
DHT22-1,2025-03-03T23:46:38,71.71,normal,4279
DHT22-1,2025-03-03T23:46:40,51.11,normal,4280
DHT22-1,2025-03-03T23:46:42,50.26,normal,4280
DHT22-1,2025-03-03T23:46:44,73.51,normal,4280
DHT22-1,2025-03-03T23:46:46,58.02,normal,4280
DHT22-1,2025-03-03T23:46:48,67.23,normal,4280
DHT22-1,2025-03-03T23:46:50,77.23,calibration,4280
DHT22-1,2025-03-03T23:46:52,51.63,normal,4280
DHT22-1,2025-03-03T23:46:54,74.72,normal,4280
DHT22-1,2025-03-03T23:46:56,79.93,normal,4280
DHT22-1,2025-03-03T23:46:58,60.74,normal,4280
DHT22-1,2025-03-03T23:47:00,78.92,normal,4281
DHT22-1,2025-03-03T23:47:02,64.09,normal,4281
DHT22-1,2025-03-03T23:47:04,64.09,intermittent,4281
DHT22-1,2025-03-03T23:47:06,61.17,normal,4281
DHT22-1,2025-03-03T23:47:08,53.17,normal,4281
DHT22-1,2025-03-03T23:47:10,45.97,normal,4281
DHT22-1,2025-03-03T23:47:12,53.4,normal,4281
DHT22-1,2025-03-03T23:47:14,50.14,normal,4281
DHT22-1,2025-03-03T23:47:16,52.9,normal,4281
DHT22-1,2025-03-03T23:47:18,62.9,calibration,4281
DHT22-1,2025-03-03T23:47:20,57.18,normal,4282
DHT22-1,2025-03-03T23:47:22,55.69,normal,4282
DHT22-1,2025-03-03T23:47:24,50.06,normal,4282
DHT22-1,2025-03-03T23:47:26,55.19,normal,4282
DHT22-1,2025-03-03T23:47:28,67.06,normal,4282
DHT22-1,2025-03-03T23:47:30,72.64,normal,4282
DHT22-1,2025-03-03T23:47:32,74.62,drift,4282
DHT22-1,2025-03-03T23:47:34,66.89,normal,4282
DHT22-1,2025-03-03T23:47:36,62.47,normal,4282
DHT22-1,2025-03-03T23:47:38,60.02,normal,4282
DHT22-1,2025-03-03T23:47:40,52.62,normal,4283
DHT22-1,2025-03-03T23:47:42,58.9,normal,4283
DHT22-1,2025-03-03T23:47:44,47.74,normal,4283
DHT22-1,2025-03-03T23:47:46,57.74,calibration,4283
DHT22-1,2025-03-03T23:47:48,52.92,normal,4283
DHT22-1,2025-03-03T23:47:50,67.01,normal,4283
DHT22-1,2025-03-03T23:47:52,63.01,normal,4283
DHT22-1,2025-03-03T23:47:54,65.98,normal,4283
DHT22-1,2025-03-03T23:47:56,49.59,normal,4283
DHT22-1,2025-03-03T23:47:58,55.33,normal,4283
DHT22-1,2025-03-03T23:48:00,56.47,drift,4284
DHT22-1,2025-03-03T23:48:02,47.71,normal,4284
DHT22-1,2025-03-03T23:48:04,45.97,normal,4284
DHT22-1,2025-03-03T23:48:06,71.9,normal,4284
DHT22-1,2025-03-03T23:48:08,57.91,normal,4284
DHT22-1,2025-03-03T23:48:10,73.05,normal,4284
DHT22-1,2025-03-03T23:48:12,62.65,normal,4284
DHT22-1,2025-03-03T23:48:14,180.6,out_of_range,4284
DHT22-1,2025-03-03T23:48:16,53.51,normal,4284
DHT22-1,2025-03-03T23:48:18,59.34,normal,4284
DHT22-1,2025-03-03T23:48:20,79.8,normal,4285
DHT22-1,2025-03-03T23:48:22,48.09,normal,4285
DHT22-1,2025-03-03T23:48:24,73.66,normal,4285
DHT22-1,2025-03-03T23:48:26,76.23,normal,4285
DHT22-1,2025-03-03T23:48:28,169.93,out_of_range,4285
DHT22-1,2025-03-03T23:48:30,71.22,normal,4285
DHT22-1,2025-03-03T23:48:32,69.62,normal,4285
DHT22-1,2025-03-03T23:48:34,72.65,normal,4285
DHT22-1,2025-03-03T23:48:36,71.88,normal,4285
DHT22-1,2025-03-03T23:48:38,74.58,normal,4285
DHT22-1,2025-03-03T23:48:40,76.96,normal,4286
DHT22-1,2025-03-03T23:48:42,76.96,intermittent,4286
DHT22-1,2025-03-03T23:48:44,70.8,normal,4286
DHT22-1,2025-03-03T23:48:46,63.95,normal,4286
DHT22-1,2025-03-03T23:48:48,71.01,normal,4286
DHT22-1,2025-03-03T23:48:50,69.17,normal,4286
DHT22-1,2025-03-03T23:48:52,70.27,normal,4286
DHT22-1,2025-03-03T23:48:54,70.81,normal,4286
DHT22-1,2025-03-03T23:48:56,70.43,noise,4286
DHT22-1,2025-03-03T23:48:58,75.16,normal,4286
DHT22-1,2025-03-03T23:49:00,59.77,normal,4287
DHT22-1,2025-03-03T23:49:02,64.35,normal,4287
DHT22-1,2025-03-03T23:49:04,65.67,normal,4287
DHT22-1,2025-03-03T23:49:06,75.41,normal,4287
DHT22-1,2025-03-03T23:49:08,67.0,normal,4287
DHT22-1,2025-03-03T23:49:10,67.0,intermittent,4287
DHT22-1,2025-03-03T23:49:12,52.72,normal,4287
DHT22-1,2025-03-03T23:49:14,75.17,normal,4287
DHT22-1,2025-03-03T23:49:16,58.88,normal,4287
DHT22-1,2025-03-03T23:49:18,75.69,normal,4287
DHT22-1,2025-03-03T23:49:20,79.79,normal,4288
DHT22-1,2025-03-03T23:49:22,70.09,normal,4288
DHT22-1,2025-03-03T23:49:24,69.95,noise,4288
DHT22-1,2025-03-03T23:49:26,51.19,normal,4288
DHT22-1,2025-03-03T23:49:28,46.19,normal,4288
DHT22-1,2025-03-03T23:49:30,74.09,normal,4288
DHT22-1,2025-03-03T23:49:32,73.59,normal,4288
DHT22-1,2025-03-03T23:49:34,69.06,normal,4288
DHT22-1,2025-03-03T23:49:36,77.09,normal,4288
DHT22-1,2025-03-03T23:49:38,87.09,calibration,4288
DHT22-1,2025-03-03T23:49:40,48.52,normal,4289
DHT22-1,2025-03-03T23:49:42,53.8,normal,4289
DHT22-1,2025-03-03T23:49:44,50.0,normal,4289
DHT22-1,2025-03-03T23:49:46,54.16,normal,4289
DHT22-1,2025-03-03T23:49:48,61.43,normal,4289
DHT22-1,2025-03-03T23:49:50,75.0,normal,4289
DHT22-1,2025-03-03T23:49:52,74.06,noise,4289
DHT22-1,2025-03-03T23:49:54,76.81,normal,4289
DHT22-1,2025-03-03T23:49:56,45.35,normal,4289
DHT22-1,2025-03-03T23:49:58,63.08,normal,4289
DHT22-1,2025-03-03T23:50:00,77.01,normal,4290
DHT22-1,2025-03-03T23:50:02,50.74,normal,4290
DHT22-1,2025-03-03T23:50:04,74.11,normal,4290
DHT22-1,2025-03-03T23:50:06,74.11,intermittent,4290
DHT22-1,2025-03-03T23:50:08,62.08,normal,4290
DHT22-1,2025-03-03T23:50:10,46.66,normal,4290
DHT22-1,2025-03-03T23:50:12,54.64,normal,4290
DHT22-1,2025-03-03T23:50:14,73.6,normal,4290
DHT22-1,2025-03-03T23:50:16,72.09,normal,4290
DHT22-1,2025-03-03T23:50:18,64.87,normal,4290
DHT22-1,2025-03-03T23:50:20,66.36,drift,4291
DHT22-1,2025-03-03T23:50:22,79.87,normal,4291
DHT22-1,2025-03-03T23:50:24,76.28,normal,4291
DHT22-1,2025-03-03T23:50:26,76.98,normal,4291
DHT22-1,2025-03-03T23:50:28,68.73,normal,4291
DHT22-1,2025-03-03T23:50:30,68.08,normal,4291
DHT22-1,2025-03-03T23:50:32,68.63,normal,4291
DHT22-1,2025-03-03T23:50:34,68.63,stuck_at,4291
DHT22-1,2025-03-03T23:50:36,49.72,normal,4291
DHT22-1,2025-03-03T23:50:38,56.64,normal,4291
DHT22-1,2025-03-03T23:50:40,68.14,normal,4292
DHT22-1,2025-03-03T23:50:42,45.59,normal,4292
DHT22-1,2025-03-03T23:50:44,48.58,normal,4292
DHT22-1,2025-03-03T23:50:46,57.48,normal,4292
DHT22-1,2025-03-03T23:50:48,197.93,out_of_range,4292
DHT22-1,2025-03-03T23:50:50,65.92,normal,4292
DHT22-1,2025-03-03T23:50:52,71.79,normal,4292
DHT22-1,2025-03-03T23:50:54,68.62,normal,4292
DHT22-1,2025-03-03T23:50:56,49.39,normal,4292
DHT22-1,2025-03-03T23:50:58,61.29,normal,4292
DHT22-1,2025-03-03T23:51:00,72.93,normal,4293
DHT22-1,2025-03-03T23:51:02,178.2,out_of_range,4293
DHT22-1,2025-03-03T23:51:04,68.9,normal,4293
DHT22-1,2025-03-03T23:51:06,65.54,normal,4293
DHT22-1,2025-03-03T23:51:08,70.15,normal,4293
DHT22-1,2025-03-03T23:51:10,77.6,normal,4293
DHT22-1,2025-03-03T23:51:12,54.81,normal,4293
DHT22-1,2025-03-03T23:51:14,54.15,normal,4293
DHT22-1,2025-03-03T23:51:16,171.25,out_of_range,4293
DHT22-1,2025-03-03T23:51:18,66.69,normal,4293
DHT22-1,2025-03-03T23:51:20,49.75,normal,4294
DHT22-1,2025-03-03T23:51:22,60.4,normal,4294
DHT22-1,2025-03-03T23:51:24,74.38,normal,4294
DHT22-1,2025-03-03T23:51:26,59.79,normal,4294
DHT22-1,2025-03-03T23:51:28,74.92,normal,4294
DHT22-1,2025-03-03T23:51:30,194.18,out_of_range,4294
DHT22-1,2025-03-03T23:51:32,72.97,normal,4294
DHT22-1,2025-03-03T23:51:34,53.17,normal,4294
DHT22-1,2025-03-03T23:51:36,64.74,normal,4294
DHT22-1,2025-03-03T23:51:38,52.9,normal,4294
DHT22-1,2025-03-03T23:51:40,64.47,normal,4295
DHT22-1,2025-03-03T23:51:42,60.77,normal,4295
DHT22-1,2025-03-03T23:51:44,60.77,stuck_at,4295
DHT22-1,2025-03-03T23:51:46,60.24,normal,4295
DHT22-1,2025-03-03T23:51:48,52.5,normal,4295
DHT22-1,2025-03-03T23:51:50,75.12,normal,4295
DHT22-1,2025-03-03T23:51:52,70.66,normal,4295
DHT22-1,2025-03-03T23:51:54,78.43,normal,4295
DHT22-1,2025-03-03T23:51:56,47.21,normal,4295
DHT22-1,2025-03-03T23:51:58,194.98,out_of_range,4295
DHT22-1,2025-03-03T23:52:00,50.41,normal,4296
DHT22-1,2025-03-03T23:52:02,52.56,normal,4296
DHT22-1,2025-03-03T23:52:04,52.94,normal,4296
DHT22-1,2025-03-03T23:52:06,49.11,normal,4296
DHT22-1,2025-03-03T23:52:08,60.07,normal,4296
DHT22-1,2025-03-03T23:52:10,48.27,normal,4296
DHT22-1,2025-03-03T23:52:12,171.93,out_of_range,4296
DHT22-1,2025-03-03T23:52:14,66.04,normal,4296
DHT22-1,2025-03-03T23:52:16,63.41,normal,4296
DHT22-1,2025-03-03T23:52:18,63.27,normal,4296
DHT22-1,2025-03-03T23:52:20,63.38,normal,4297
DHT22-1,2025-03-03T23:52:22,55.9,normal,4297
DHT22-1,2025-03-03T23:52:24,55.76,normal,4297
DHT22-1,2025-03-03T23:52:26,189.85,out_of_range,4297
DHT22-1,2025-03-03T23:52:28,49.23,normal,4297
DHT22-1,2025-03-03T23:52:30,74.42,normal,4297
DHT22-1,2025-03-03T23:52:32,54.79,normal,4297
DHT22-1,2025-03-03T23:52:34,60.32,normal,4297
DHT22-1,2025-03-03T23:52:36,59.03,normal,4297
DHT22-1,2025-03-03T23:52:38,55.93,normal,4297
DHT22-1,2025-03-03T23:52:40,199.71,out_of_range,4298
DHT22-1,2025-03-03T23:52:42,58.96,normal,4298
DHT22-1,2025-03-03T23:52:44,50.35,normal,4298
DHT22-1,2025-03-03T23:52:46,57.27,normal,4298
DHT22-1,2025-03-03T23:52:48,71.32,normal,4298
DHT22-1,2025-03-03T23:52:50,74.75,normal,4298
DHT22-1,2025-03-03T23:52:52,56.08,normal,4298
DHT22-1,2025-03-03T23:52:54,54.78,noise,4298
DHT22-1,2025-03-03T23:52:56,47.48,normal,4298
DHT22-1,2025-03-03T23:52:58,60.35,normal,4298
DHT22-1,2025-03-03T23:53:00,76.33,normal,4299
DHT22-1,2025-03-03T23:53:02,51.59,normal,4299
DHT22-1,2025-03-03T23:53:04,69.07,normal,4299
DHT22-1,2025-03-03T23:53:06,65.43,normal,4299
DHT22-1,2025-03-03T23:53:08,65.43,intermittent,4299
DHT22-1,2025-03-03T23:53:10,47.7,normal,4299
DHT22-1,2025-03-03T23:53:12,77.97,normal,4299
DHT22-1,2025-03-03T23:53:14,57.3,normal,4299
DHT22-1,2025-03-03T23:53:16,64.31,normal,4299
DHT22-1,2025-03-03T23:53:18,46.63,normal,4299
